Partner ID,PQP Feb 25
527561,Macka Ramirez
125266,Franco Lagos KA
267747,Sin PQP
520962,Sin PQP
66206,Franco Lagos KA
309936,Sin PQP
141367,Javier Peñaloza KA
151642,Javier Peñaloza KA
399411,Sin PQP
65915,Franco Lagos KA
59060,Javier Peñaloza KA
170841,Franco Lagos Tier
258305,Sin PQP
116101,Sin PQP
62969,Javier Peñaloza KA
146122,Franco Lagos KA
219758,Sin PQP
247791,Javier Peñaloza KA
231064,Sin PQP
118947,Franco Lagos Tier
498745,Sin PQP
105688,Sin PQP
52577,Javier Peñaloza KA
100824,Franco Lagos KA
90610,Franco Lagos Tier
120952,Sin PQP
395528,Macka Ramirez
66018,Sin PQP
308002,Franco Lagos Tier
251954,Javier Peñaloza KA
516301,Javier Peñaloza KA
254677,Sin PQP
66891,Franco Lagos KA
99043,Sin PQP
470030,Franco Lagos KA
108579,Sin PQP
160241,Javier Peñaloza KA
491673,Franco Lagos KA
52142,Sin PQP
89446,Sin PQP
103428,Javier Peñaloza KA
91159,Javier Peñaloza KA
491683,Sin PQP
507464,Franco Lagos KA
344222,Franco Lagos Tier
100797,Franco Lagos KA
475531,Macka Ramirez
196400,Javier Peñaloza KA
163107,Sin PQP
119130,Sin PQP
504175,Franco Lagos KA
169728,Sin PQP
338821,Sin PQP
523745,Javier Peñaloza KA
354187,Franco Lagos Tier
259024,Sin PQP
318117,Sin PQP
130427,Franco Lagos KA
65644,Sin PQP
183318,Franco Lagos KA
346960,Franco Lagos KA
529845,Franco Lagos KA
199162,Franco Lagos KA
136211,Javier Peñaloza KA
474895,Javier Peñaloza KA
32399,Franco Lagos Tier
290556,Macka Ramirez
483573,Sin PQP
435070,Sin PQP
130306,Franco Lagos KA
472467,Sin PQP
193841,Franco Lagos KA
119710,Sin PQP
203161,Javier Peñaloza KA
291609,Macka Ramirez
497300,Macka Ramirez
91292,Javier Peñaloza KA
125315,Franco Lagos KA
68648,Franco Lagos KA
122072,Sin PQP
58871,Franco Lagos KA
84377,Sin PQP
368648,Franco Lagos Tier
60845,Sin PQP
455582,Sin PQP
66768,Javier Peñaloza KA
473285,Javier Peñaloza KA
103422,Javier Peñaloza KA
130604,Sin PQP
118539,Franco Lagos KA
310115,Franco Lagos KA
454427,Sin PQP
149487,Macka Ramirez
125264,Franco Lagos KA
205446,Javier Peñaloza KA
346132,Franco Lagos Tier
132132,Macka Ramirez
129102,Sin PQP
104663,Javier Peñaloza KA
143241,Sin PQP
106257,Sin PQP
58713,Franco Lagos Tier
105139,Javier Peñaloza KA
163998,Franco Lagos KA
365752,Javier Peñaloza KA
34231,Sin PQP
101326,Franco Lagos KA
306089,Sin PQP
64328,Sin PQP
89331,Franco Lagos Tier
61528,Franco Lagos Tier
474911,Javier Peñaloza KA
291616,Javier Peñaloza KA
402500,Franco Lagos Tier
116769,Franco Lagos KA
287596,Javier Peñaloza KA
158388,Franco Lagos KA
67021,Sin PQP
405216,Javier Peñaloza KA
61358,Sin PQP
177468,Sin PQP
133633,Javier Peñaloza KA
141439,Sin PQP
151621,Javier Peñaloza KA
135748,Sin PQP
336705,Macka Ramirez
274405,Javier Peñaloza KA
484330,Javier Peñaloza KA
194185,Javier Peñaloza KA
358619,Sin PQP
444435,Franco Lagos KA
141491,Javier Peñaloza KA
194794,Javier Peñaloza Tier
188369,Javier Peñaloza Tier
175780,Sin PQP
404071,Franco Lagos KA
99899,Javier Peñaloza Tier
111382,Javier Peñaloza Tier
425069,Macka Ramirez
338855,Sin PQP
231004,Sin PQP
160317,Javier Peñaloza Tier
68597,Franco Lagos KA
525264,Sin PQP
505798,Javier Peñaloza KA
160593,Franco Lagos KA
530550,Javier Peñaloza Tier
187321,Sin PQP
501657,Sin PQP
116633,Sin PQP
314058,Sin PQP
305395,Sin PQP
101169,Sin PQP
203391,Sin PQP
502040,Javier Peñaloza KA
120916,Javier Peñaloza KA
160371,Franco Lagos KA
474974,Franco Lagos KA
133380,Franco Lagos KA
255115,Sin PQP
138301,Franco Lagos KA
364514,Sin PQP
110128,Sin PQP
269210,Sin PQP
136220,Javier Peñaloza KA
168223,Sin PQP
133639,Javier Peñaloza KA
140995,Sin PQP
245908,Sin PQP
465995,Sin PQP
112143,Javier Peñaloza KA
116111,Franco Lagos KA
49995,Javier Peñaloza KA
189550,Javier Peñaloza Tier
477606,Franco Lagos KA
102263,Sin PQP
474875,Sin PQP
160471,Javier Peñaloza KA
197952,Sin PQP
515639,Javier Peñaloza KA
487893,Franco Lagos KA
197657,Sin PQP
127979,Javier Peñaloza Tier
433706,Sin PQP
482340,Javier Peñaloza Tier
271550,Macka Ramirez
237961,Franco Lagos KA
87557,Sin PQP
139552,Sin PQP
148548,Javier Peñaloza KA
182109,Javier Peñaloza Tier
61502,Javier Peñaloza Tier
309300,Javier Peñaloza Tier
264766,Sin PQP
99430,Sin PQP
252079,Sin PQP
393723,Sin PQP
470421,Sin PQP
131385,Sin PQP
20074,Sin PQP
131224,Sin PQP
122420,Javier Peñaloza Tier
464120,Javier Peñaloza Tier
515388,Sin PQP
110778,Javier Peñaloza KA
229581,Sin PQP
64405,Macka Ramirez
119686,Sin PQP
284431,Sin PQP
161300,Franco Lagos KA
425691,Sin PQP
148858,Sin PQP
195666,Javier Peñaloza KA
53455,Sin PQP
412837,Javier Peñaloza Tier
492780,Javier Peñaloza Tier
271826,Javier Peñaloza KA
88007,Javier Peñaloza Tier
286542,Javier Peñaloza Tier
102906,Javier Peñaloza Tier
133585,Javier Peñaloza KA
68536,Franco Lagos KA
111693,Javier Peñaloza KA
493106,Sin PQP
160249,Franco Lagos KA
365863,Javier Peñaloza KA
377163,Franco Lagos KA
212926,Javier Peñaloza KA
141108,Javier Peñaloza KA
106872,Javier Peñaloza KA
377229,Franco Lagos KA
171778,Javier Peñaloza Tier
436006,Franco Lagos KA
455495,Sin PQP
195682,Javier Peñaloza KA
118949,Javier Peñaloza Tier
201139,Franco Lagos KA
138517,Franco Lagos KA
183413,Sin PQP
457420,Franco Lagos KA
487796,Macka Ramirez
194457,Sin PQP
68210,Sin PQP
438658,Sin PQP
460814,Sin PQP
119438,Sin PQP
527118,Javier Peñaloza KA
280246,Javier Peñaloza Tier
362520,Sin PQP
519377,Javier Peñaloza KA
513211,Javier Peñaloza KA
1869,Javier Peñaloza KA
142103,Franco Lagos KA
236469,Macka Ramirez
133224,Sin PQP
415317,Javier Peñaloza KA
318794,Sin PQP
316742,Javier Peñaloza KA
408558,Sin PQP
409966,Sin PQP
446236,Javier Peñaloza Tier
417271,Sin PQP
108149,Franco Lagos KA
112509,Franco Lagos KA
452530,Sin PQP
480583,Javier Peñaloza KA
65051,Sin PQP
312217,Franco Lagos KA
136918,Sin PQP
110763,Javier Peñaloza KA
383808,Sin PQP
530990,Javier Peñaloza KA
127578,Franco Lagos KA
150741,Franco Lagos KA
131829,Javier Peñaloza KA
99359,Sin PQP
61258,Javier Peñaloza KA
202794,Franco Lagos KA
66624,Sin PQP
464876,Sin PQP
144863,Javier Peñaloza KA
136223,Javier Peñaloza KA
395346,Sin PQP
142841,Sin PQP
117531,Sin PQP
195351,Sin PQP
333453,Javier Peñaloza Tier
340709,Sin PQP
7047,Javier Peñaloza KA
113479,Sin PQP
123542,Sin PQP
180425,Sin PQP
342379,Sin PQP
63001,Javier Peñaloza KA
273085,Franco Lagos KA
466058,Javier Peñaloza Tier
184676,Sin PQP
105934,Franco Lagos KA
467068,Sin PQP
533579,Franco Lagos KA
409315,Sin PQP
193361,Sin PQP
139902,Javier Peñaloza KA
38750,Franco Lagos KA
292355,Sin PQP
371918,Sin PQP
101279,Javier Peñaloza KA
127341,Sin PQP
460749,Sin PQP
131045,Franco Lagos KA
176556,Sin PQP
105581,Javier Peñaloza KA
419530,Javier Peñaloza Tier
463432,Franco Lagos KA
531628,Javier Peñaloza KA
479780,Javier Peñaloza Tier
58689,Javier Peñaloza Tier
388159,Franco Lagos KA
420056,Macka Ramirez
233917,Sin PQP
105917,Sin PQP
66490,Javier Peñaloza KA
66844,Sin PQP
228192,Sin PQP
269583,Sin PQP
317887,Sin PQP
104713,Sin PQP
192330,Sin PQP
101009,Sin PQP
336836,Javier Peñaloza KA
229413,Sin PQP
485322,Javier Peñaloza Tier
89450,Sin PQP
422633,Javier Peñaloza KA
410910,Franco Lagos KA
368921,Sin PQP
197437,Sin PQP
419531,Javier Peñaloza Tier
325167,Javier Peñaloza Tier
488568,Sin PQP
209435,Sin PQP
136292,Javier Peñaloza KA
467824,Sin PQP
196557,Javier Peñaloza KA
322668,Javier Peñaloza Tier
195169,Sin PQP
134975,Sin PQP
510574,Sin PQP
33162,Sin PQP
160246,Franco Lagos KA
145574,Franco Lagos KA
502956,Sin PQP
415372,Franco Lagos KA
532089,Sin PQP
504365,Sin PQP
228321,Sin PQP
425089,Macka Ramirez
438440,Javier Peñaloza Tier
141203,Javier Peñaloza KA
111512,Sin PQP
138824,Sin PQP
483088,Sin PQP
101356,Javier Peñaloza KA
416613,Franco Lagos KA
107020,Sin PQP
378735,Sin PQP
61296,Javier Peñaloza KA
456806,Sin PQP
123984,Javier Peñaloza KA
328631,Sin PQP
139542,Javier Peñaloza KA
151007,Sin PQP
466803,Javier Peñaloza KA
390172,Sin PQP
146913,Javier Peñaloza KA
125121,Sin PQP
67148,Javier Peñaloza KA
141206,Javier Peñaloza KA
301261,Sin PQP
239565,Sin PQP
50012,Sin PQP
115726,Sin PQP
163245,Franco Lagos KA
103662,Sin PQP
344504,Sin PQP
414063,Javier Peñaloza Tier
468454,Sin PQP
201203,Franco Lagos KA
172457,Sin PQP
5375,Sin PQP
105935,Franco Lagos KA
137476,Sin PQP
105942,Franco Lagos KA
66695,Sin PQP
480846,Javier Peñaloza Tier
143869,Javier Peñaloza Tier
35501,Sin PQP
295244,Sin PQP
360598,Macka Ramirez
333916,Sin PQP
133379,Javier Peñaloza KA
234205,Sin PQP
89120,Javier Peñaloza KA
67530,Sin PQP
109980,Sin PQP
141341,Javier Peñaloza KA
403831,Sin PQP
289381,Sin PQP
502860,Javier Peñaloza KA
111690,Javier Peñaloza KA
61806,Javier Peñaloza Tier
330452,Franco Lagos KA
141830,Sin PQP
150667,Franco Lagos KA
105156,Javier Peñaloza KA
276914,Javier Peñaloza Tier
371848,Javier Peñaloza KA
347324,Sin PQP
385176,Macka Ramirez
136213,Javier Peñaloza KA
65293,Javier Peñaloza KA
160543,Javier Peñaloza KA
112646,Sin PQP
310114,Franco Lagos KA
111691,Javier Peñaloza KA
221032,Javier Peñaloza KA
142164,Sin PQP
186148,Sin PQP
509097,Franco Lagos KA
65398,Macka Ramirez
479636,Javier Peñaloza KA
104661,Sin PQP
53293,Sin PQP
828,Sin PQP
166347,Sin PQP
286366,Sin PQP
339649,Macka Ramirez
136404,Sin PQP
112137,Sin PQP
197852,Sin PQP
270809,Franco Lagos KA
387647,Franco Lagos KA
66669,Sin PQP
281663,Sin PQP
100135,Javier Peñaloza KA
297085,Sin PQP
136212,Javier Peñaloza KA
497786,Sin PQP
101859,Sin PQP
511688,Sin PQP
67450,Javier Peñaloza KA
306091,Sin PQP
59040,Macka Ramirez
43417,Sin PQP
63130,Javier Peñaloza Tier
264659,Javier Peñaloza KA
517646,Franco Lagos KA
200477,Sin PQP
114830,Sin PQP
149320,Javier Peñaloza KA
144831,Javier Peñaloza KA
468112,Sin PQP
459560,Sin PQP
402656,Macka Ramirez
62980,Javier Peñaloza KA
477311,Macka Ramirez
485069,Franco Lagos KA
52046,Franco Lagos KA
141411,Javier Peñaloza KA
413727,Sin PQP
170798,Sin PQP
471099,Sin PQP
103504,Sin PQP
50517,Javier Peñaloza KA
529708,Macka Ramirez
442674,Macka Ramirez
293201,Javier Peñaloza KA
148078,Sin PQP
352816,Javier Peñaloza KA
132772,Franco Lagos KA
42240,Sin PQP
104626,Sin PQP
141485,Javier Peñaloza KA
224499,Sin PQP
133647,Javier Peñaloza KA
47288,Franco Lagos KA
309660,Sin PQP
88842,Sin PQP
393520,Sin PQP
176086,Franco Lagos KA
379361,Javier Peñaloza KA
133765,Javier Peñaloza KA
122077,Macka Ramirez
130248,Franco Lagos KA
202521,Franco Lagos KA
532035,Franco Lagos KA
108205,Sin PQP
301949,Sin PQP
241279,Javier Peñaloza KA
5376,Sin PQP
466054,Sin PQP
157080,Sin PQP
380237,Sin PQP
491654,Sin PQP
90361,Sin PQP
358705,Sin PQP
134185,Javier Peñaloza KA
142167,Sin PQP
171281,Franco Lagos KA
63220,Javier Peñaloza Tier
457441,Sin PQP
112284,Sin PQP
221855,Sin PQP
182305,Sin PQP
136574,Javier Peñaloza KA
412851,Franco Lagos KA
89222,Javier Peñaloza KA
360478,Javier Peñaloza KA
465229,Macka Ramirez
145397,Javier Peñaloza KA
469429,Franco Lagos KA
315349,Sin PQP
514147,Sin PQP
338629,Sin PQP
378284,Sin PQP
64193,Sin PQP
241300,Franco Lagos KA
107474,Sin PQP
442546,Sin PQP
412021,Sin PQP
68363,Sin PQP
194239,Franco Lagos KA
67499,Javier Peñaloza KA
533137,Sin PQP
196417,Franco Lagos KA
424360,Sin PQP
268805,Javier Peñaloza KA
127669,Sin PQP
133605,Javier Peñaloza KA
309354,Javier Peñaloza KA
128811,Sin PQP
184826,Franco Lagos KA
136228,Javier Peñaloza KA
441429,Sin PQP
291368,Sin PQP
351786,Sin PQP
63681,Sin PQP
140919,Sin PQP
511218,Sin PQP
148535,Javier Peñaloza KA
413137,Franco Lagos KA
120318,Sin PQP
396171,Sin PQP
526275,Sin PQP
360891,Sin PQP
319991,Sin PQP
450088,Franco Lagos KA
261746,Sin PQP
412133,Sin PQP
478906,Sin PQP
157497,Sin PQP
319542,Javier Peñaloza KA
471123,Javier Peñaloza KA
443270,Franco Lagos KA
449177,Sin PQP
103230,Sin PQP
468379,Sin PQP
155393,Macka Ramirez
290354,Javier Peñaloza Tier
413280,Sin PQP
197547,Sin PQP
137559,Javier Peñaloza KA
65141,Sin PQP
165972,Sin PQP
471468,Sin PQP
278357,Sin PQP
390030,Sin PQP
457873,Sin PQP
535616,Javier Peñaloza KA
245614,Franco Lagos KA
390209,Sin PQP
509250,Javier Peñaloza KA
451212,Sin PQP
391977,Macka Ramirez
399367,Javier Peñaloza KA
33545,Sin PQP
479664,Sin PQP
197082,Franco Lagos KA
58848,Javier Peñaloza Tier
399252,Sin PQP
88286,Franco Lagos KA
245820,Franco Lagos KA
504483,Franco Lagos KA
113442,Javier Peñaloza Tier
91128,Javier Peñaloza KA
189646,Macka Ramirez
133637,Sin PQP
104083,Sin PQP
106853,Sin PQP
386472,Sin PQP
424043,Franco Lagos KA
518543,Franco Lagos KA
441685,Franco Lagos KA
341784,Sin PQP
169921,Sin PQP
29501,Sin PQP
58561,Sin PQP
418647,Sin PQP
363112,Sin PQP
182633,Franco Lagos KA
375075,Javier Peñaloza KA
131502,Sin PQP
422026,Macka Ramirez
449467,Franco Lagos KA
192772,Sin PQP
259035,Sin PQP
129814,Javier Peñaloza KA
63018,Sin PQP
101527,Sin PQP
61800,Sin PQP
294735,Sin PQP
137921,Javier Peñaloza KA
246360,Sin PQP
141496,Javier Peñaloza KA
282456,Franco Lagos KA
235047,Sin PQP
88063,Sin PQP
33438,Javier Peñaloza Tier
503918,Sin PQP
338631,Sin PQP
479947,Sin PQP
104950,Sin PQP
62750,Sin PQP
66365,Sin PQP
513324,Franco Lagos KA
141426,Javier Peñaloza KA
115625,Sin PQP
434707,Sin PQP
307269,Javier Peñaloza KA
199049,Sin PQP
141978,Franco Lagos KA
93294,Javier Peñaloza KA
387898,Javier Peñaloza KA
498731,Sin PQP
136399,Franco Lagos KA
48824,Franco Lagos KA
55124,Sin PQP
445328,Sin PQP
374882,Franco Lagos KA
64138,Sin PQP
119375,Macka Ramirez
141343,Javier Peñaloza KA
488964,Macka Ramirez
379863,Sin PQP
52806,Sin PQP
133763,Javier Peñaloza KA
105944,Franco Lagos KA
136815,Sin PQP
99354,Sin PQP
383463,Sin PQP
160242,Franco Lagos KA
492876,Sin PQP
492094,Sin PQP
59080,Javier Peñaloza KA
251964,Sin PQP
231683,Sin PQP
174319,Franco Lagos KA
313789,Javier Peñaloza KA
476220,Franco Lagos KA
411130,Franco Lagos KA
141500,Javier Peñaloza KA
112061,Sin PQP
11523,Sin PQP
358819,Sin PQP
144767,Sin PQP
149298,Sin PQP
170773,Sin PQP
99317,Sin PQP
176095,Javier Peñaloza KA
445022,Sin PQP
60015,Franco Lagos KA
286903,Macka Ramirez
425072,Macka Ramirez
89697,Javier Peñaloza KA
259192,Sin PQP
534255,Sin PQP
309266,Macka Ramirez
276759,Sin PQP
199408,Macka Ramirez
399230,Sin PQP
64327,Sin PQP
182715,Sin PQP
63141,Sin PQP
499400,Sin PQP
139798,Sin PQP
358120,Macka Ramirez
376854,Franco Lagos KA
300937,Sin PQP
133773,Javier Peñaloza KA
56361,Sin PQP
131885,Macka Ramirez
110581,Sin PQP
251595,Sin PQP
397664,Sin PQP
242496,Franco Lagos KA
385487,Sin PQP
519429,Sin PQP
91253,Sin PQP
166708,Franco Lagos KA
66053,Sin PQP
58457,Javier Peñaloza KA
129101,Javier Peñaloza KA
157631,Sin PQP
234976,Franco Lagos KA
181888,Javier Peñaloza Tier
87409,Sin PQP
472936,Javier Peñaloza KA
238785,Franco Lagos KA
482442,Sin PQP
144204,Sin PQP
33348,Sin PQP
139439,Franco Lagos KA
226855,Sin PQP
388534,Javier Peñaloza Tier
484718,Sin PQP
124025,Macka Ramirez
178673,Franco Lagos KA
353455,Javier Peñaloza Tier
347673,Macka Ramirez
174444,Franco Lagos KA
413617,Sin PQP
527682,Franco Lagos KA
142553,Franco Lagos KA
170898,Javier Peñaloza KA
465076,Sin PQP
280263,Sin PQP
141489,Javier Peñaloza KA
271980,Sin PQP
352423,Macka Ramirez
294486,Sin PQP
180197,Franco Lagos KA
328877,Javier Peñaloza KA
136207,Javier Peñaloza KA
167354,Franco Lagos KA
297181,Sin PQP
184722,Sin PQP
132025,Javier Peñaloza KA
162669,Franco Lagos KA
337732,Sin PQP
182764,Javier Peñaloza KA
319546,Javier Peñaloza KA
58711,Sin PQP
112721,Sin PQP
272157,Sin PQP
442324,Sin PQP
123756,Sin PQP
472581,Sin PQP
456646,Sin PQP
506240,Javier Peñaloza KA
522437,Franco Lagos KA
160236,Sin PQP
60854,Sin PQP
115171,Sin PQP
149640,Franco Lagos KA
135939,Sin PQP
227242,Sin PQP
408035,Macka Ramirez
314055,Franco Lagos KA
410533,Franco Lagos KA
205148,Sin PQP
396869,Franco Lagos KA
488842,Franco Lagos KA
472077,Sin PQP
353698,Sin PQP
90362,Sin PQP
378532,Javier Peñaloza KA
134001,Sin PQP
64220,Sin PQP
395156,Javier Peñaloza KA
302368,Sin PQP
455424,Javier Peñaloza Tier
131423,Sin PQP
88439,Franco Lagos KA
129957,Franco Lagos KA
164447,Franco Lagos KA
431649,Sin PQP
502660,Sin PQP
54661,Javier Peñaloza KA
311340,Sin PQP
125475,Sin PQP
62311,Franco Lagos KA
516033,Sin PQP
378405,Sin PQP
51608,Sin PQP
178524,Sin PQP
290006,Javier Peñaloza Tier
455159,Sin PQP
230354,Sin PQP
531433,Sin PQP
104675,Sin PQP
265445,Sin PQP
531655,Javier Peñaloza Tier
372795,Franco Lagos KA
488824,Franco Lagos KA
66911,Sin PQP
141201,Javier Peñaloza KA
345729,Sin PQP
385930,Javier Peñaloza KA
374483,Sin PQP
408892,Sin PQP
131338,Sin PQP
346265,Sin PQP
49978,Javier Peñaloza KA
101277,Javier Peñaloza KA
294919,Sin PQP
53454,Sin PQP
157529,Franco Lagos KA
426950,Sin PQP
168305,Sin PQP
395051,Sin PQP
162848,Sin PQP
242494,Franco Lagos KA
103798,Macka Ramirez
390616,Javier Peñaloza Tier
465829,Sin PQP
492401,Sin PQP
443262,Franco Lagos KA
131151,Sin PQP
350205,Franco Lagos KA
145466,Sin PQP
255873,Javier Peñaloza KA
121914,Sin PQP
230152,Sin PQP
136430,Sin PQP
128094,Franco Lagos KA
133648,Javier Peñaloza KA
273892,Franco Lagos KA
518535,Javier Peñaloza KA
21580,Javier Peñaloza KA
523373,Javier Peñaloza KA
178957,Javier Peñaloza Tier
142066,Franco Lagos KA
124593,Sin PQP
281178,Sin PQP
68202,Javier Peñaloza KA
63549,Franco Lagos KA
194903,Sin PQP
284035,Sin PQP
66945,Franco Lagos KA
522304,Sin PQP
515652,Sin PQP
121065,Sin PQP
493831,Macka Ramirez
62343,Sin PQP
272203,Sin PQP
246234,Macka Ramirez
278662,Franco Lagos KA
281860,Franco Lagos KA
125749,Sin PQP
68601,Sin PQP
51167,Javier Peñaloza KA
523819,Franco Lagos KA
287455,Sin PQP
179890,Javier Peñaloza Tier
390934,Javier Peñaloza KA
180063,Franco Lagos KA
440923,Sin PQP
161542,Macka Ramirez
245809,Sin PQP
428867,Sin PQP
122632,Javier Peñaloza KA
151622,Javier Peñaloza KA
294179,Sin PQP
139922,Franco Lagos KA
411959,Javier Peñaloza KA
101271,Sin PQP
362361,Javier Peñaloza KA
531873,Javier Peñaloza Tier
231143,Sin PQP
192206,Sin PQP
500398,Sin PQP
327489,Sin PQP
194260,Sin PQP
157746,Sin PQP
190507,Sin PQP
119687,Sin PQP
413897,Sin PQP
350153,Sin PQP
506121,Franco Lagos KA
50516,Javier Peñaloza KA
170354,Franco Lagos KA
142935,Sin PQP
195267,Sin PQP
150623,Franco Lagos KA
402487,Franco Lagos KA
237488,Sin PQP
170450,Franco Lagos KA
487421,Sin PQP
33217,Javier Peñaloza Tier
535627,Javier Peñaloza KA
112804,Franco Lagos KA
404945,Sin PQP
124769,Sin PQP
461493,Franco Lagos KA
358813,Sin PQP
139655,Sin PQP
394156,Javier Peñaloza Tier
156702,Sin PQP
436322,Sin PQP
141063,Franco Lagos KA
518342,Javier Peñaloza KA
61453,Javier Peñaloza Tier
61847,Franco Lagos KA
501093,Sin PQP
174090,Sin PQP
142766,Sin PQP
232300,Sin PQP
468364,Sin PQP
519399,Franco Lagos KA
392133,Franco Lagos KA
112861,Sin PQP
520042,Javier Peñaloza Tier
279359,Sin PQP
468503,Franco Lagos KA
396616,Javier Peñaloza KA
133672,Sin PQP
493121,Sin PQP
60939,Sin PQP
252257,Javier Peñaloza KA
144246,Sin PQP
314975,Franco Lagos KA
140402,Javier Peñaloza KA
179448,Sin PQP
498585,Sin PQP
104944,Sin PQP
396387,Javier Peñaloza KA
122583,Sin PQP
259084,Sin PQP
319823,Sin PQP
120168,Sin PQP
451080,Sin PQP
67406,Sin PQP
337620,Javier Peñaloza Tier
141197,Javier Peñaloza KA
68465,Sin PQP
471769,Sin PQP
306719,Javier Peñaloza KA
99073,Sin PQP
524317,Sin PQP
131403,Sin PQP
459951,Sin PQP
61510,Sin PQP
455758,Javier Peñaloza KA
115508,Sin PQP
122415,Sin PQP
487222,Javier Peñaloza Tier
369789,Sin PQP
186607,Sin PQP
466863,Sin PQP
