Partner_id,Partner_name,Franchise_name,Mall,City_name_partner,Area_name_partner,Pqp_advisor
426902,Happy Days Waffles  - Courier,,Mall Plaza Calama,Calama,Calama,null
315316,Subway Calama - Courier,Subway,Mall Plaza Calama,Calama,Calama,null
105139,Buffet Express Calama,Buffet Express,Mall Plaza Calama,Calama,Calama,null
105573,Wendy's Calama,Wendy's,Mall Plaza Calama,Calama,Calama,josefina sarquis
106865,Tarragona Mall Plaza Calama,Tarragona,Mall Plaza Calama,Calama,Calama,nicole bustamante
109257,Telepizza Calama 2,Telepizza,Mall Plaza Calama,Calama,Calama,javier peñaloza
130120,Juan Maestro Mall Plaza Calama,Juan Maestro,Mall Plaza Calama,Calama,Calama,nicole bustamante
130121,Doggis Mall Plaza Calama,Doggis,Mall Plaza Calama,Calama,Calama,nicole bustamante
161827,KFC Calama,KFC,Mall Plaza Calama,Calama,Calama,josefina sarquis
380188,Pedro Juan Y Diego Calama,"Pedro, Juan y Diego",Mall Plaza Calama,Calama,Calama,josefina sarquis
435180,Pizza Hut Calama - Courier,Pizza Hut,Mall Plaza Calama,Calama,Calama,null
474807,Burger King® - Mall Plaza Calama,Burger King,Mall Plaza Calama,Calama,Calama,javier peñaloza
475450,Tommy Beans Mall Plaza Calama,Tommy Beans,Mall Plaza Calama,Calama,Calama,nicole bustamante
100566,Nipponn,Nipponn,Mall Plaza Calama,Calama,Calama,franco lagos tier
101169,Bariloche- Calama,Bariloche,Mall Plaza Calama,Calama,Calama,franco lagos tier
182061,Yogen Früz - Calama,Yogen Fruz,Mall Plaza Calama,Calama,Calama,null
101006,Empanadas Florencia,Empanadas Florencia,Mall Plaza Calama,Calama,Calama,franco lagos tier
128967,Dunkin' Mall Plaza Calama,Dunkin Donuts,Mall Plaza Calama,Calama,Calama,javier peñaloza
133718,Dunkin' Mall Plaza Calama - Café,Dunkin Donuts,Mall Plaza Calama,Calama,Calama,javier peñaloza
344430,Cream Roll,,Mall Plaza Calama,Calama,Calama,franco lagos lt
205496,Bariloche Calama,,Mall Plaza Calama,Calama,Calama,null
476168,Tarragona Mall Plaza Calama - Courier 284,Tarragona,Mall Plaza Calama,Calama,Calama,null
202449,Yogen Fruz - Zofri,Yogen Fruz,Mall Zofri,Iquique,Iquique,null
401741,Dunkin Mall Zofri,Dunkin Donuts,Mall Zofri,Iquique,Iquique,javier peñaloza
68456,La Pulpería,,Mall Zofri,Iquique,Iquique,null
88563,Schopdog Iquique,Schopdog,Mall Zofri,Iquique,Iquique,franco lagos tier
198535,Montalbano Cocina Italiana - Iquique,Montalbano,Mall Zofri,Iquique,Iquique,franco lagos tier
201203,KFC Iquique Zofri,KFC,Mall Zofri,Iquique,Iquique,josefina sarquis
222208,Juan Maestro Zofri Iquique 708,Juan Maestro,Mall Zofri,Iquique,Iquique,nicole bustamante
231695,Papa John's Pizza - Iquique Zofri,Papa John's,Mall Zofri,Iquique,Iquique,javier peñaloza
238081,Doggis Mall Zofri,Doggis,Mall Zofri,Iquique,Iquique,nicole bustamante
399738,Shine Sushi Mall Zofri,,Mall Zofri,Iquique,Iquique,franco lagos lt
191270,Zofri - Courier,,Mall Zofri,Iquique,Iquique,null
66489,Mcdonald's Iquique,McDonald's,Mall Plaza Iquique,Iquique,Iquique,josefina sarquis
116214,Helados Palettas - Mall Plaza Iquique,Palettas,Mall Plaza Iquique,Iquique,Iquique,franco lagos tier
185478,Yogen Fruz - Iquique,Yogen Fruz,Mall Plaza Iquique,Iquique,Iquique,null
319526,La Fabrica Iqq,,Mall Plaza Iquique,Iquique,Iquique,franco lagos tier
442671,Crepelicious,,Mall Plaza Iquique,Iquique,Iquique,franco lagos lt
474693,Vettel Chocolates - Iquique 749,Chocolatería Vettel,Mall Plaza Iquique,Iquique,Iquique,maria cecilia maturana
99449,Tommy Beans Mall Plaza Iquique,Tommy Beans,Mall Plaza Iquique,Iquique,Iquique,nicole bustamante
191327,KFC Mall Plaza Iquique,KFC,Mall Plaza Iquique,Iquique,Iquique,josefina sarquis
222007,Juan Maestro Mall Plaza Iquique 916,Juan Maestro,Mall Plaza Iquique,Iquique,Iquique,nicole bustamante
237180,Doggis Mall Plaza Iquique,Doggis,Mall Plaza Iquique,Iquique,Iquique,nicole bustamante
397745,Shine Sushi Mall Plaza,,Mall Plaza Iquique,Iquique,Iquique,franco lagos tier
192967,La Fete Arica - Courier,La Fete,Plaza Arica,Arica,Arica,null
260720,Party Popcorn,,Plaza Arica,Arica,Arica,franco lagos lt
479321,La Fete Chocolat - Arica,La Fete,Plaza Arica,Arica,Arica,maria cecilia maturana
105941,"Pedro, Juan Y Diego Arica","Pedro, Juan y Diego",Plaza Arica,Arica,Arica,josefina sarquis
309601,Tommy Beans Mall Plaza Arica,Tommy Beans,Plaza Arica,Arica,Arica,nicole bustamante
315997,Lovdo Mall Plaza Arica,Lovdo,Plaza Arica,Arica,Arica,nicole bustamante
68598,Wendy's Arica,Wendy's,Plaza Arica,Arica,Arica,josefina sarquis
140569,KFC Arica,KFC,Plaza Arica,Arica,Arica,josefina sarquis
195478,Yogen Fruz - Arica,Yogen Fruz,Plaza Arica,Arica,Arica,null
288442,Pollo Stop Arica,Pollo Stop Fast Food,Plaza Arica,Arica,Arica,josefina sarquis
310115,Doggis Mall Plaza Arica,Doggis,Plaza Arica,Arica,Arica,nicole bustamante
390934,Dunkin Mall Plaza Arica,Dunkin Donuts,Plaza Arica,Arica,Arica,javier peñaloza
435223,Cinna & Bites Plaza Arica,Cinna&Bites,Plaza Arica,Arica,Arica,null
67198,Tarragona Mall Plaza Arica,Tarragona,Plaza Arica,Arica,Arica,nicole bustamante
310114,Juan Maestro Mall Plaza Arica 672,Juan Maestro,Plaza Arica,Arica,Arica,nicole bustamante
119592,"Pedro, Juan Y Diego Mall Plaza Copiapó","Pedro, Juan y Diego",Mall Plaza Copiapo,Copiapó,Copiapó,josefina sarquis
118766,Bariloche - Copiapó,Bariloche,Mall Plaza Copiapo,Copiapó,Copiapó,franco lagos tier
122583,Schopdog Copiapó,Schopdog,Mall Plaza Copiapo,Copiapó,Copiapó,franco lagos tier
127151,Dunkin' Copiapó,Dunkin Donuts,Mall Plaza Copiapo,Copiapó,Copiapó,javier peñaloza
130425,Doggis Mall Plaza Copiapó,Doggis,Mall Plaza Copiapo,Copiapó,Copiapó,nicole bustamante
133380,Juan Maestro Mall Plaza Copiapó,Juan Maestro,Mall Plaza Copiapo,Copiapó,Copiapó,nicole bustamante
133800,Dunkin' Copiapó - Café,Dunkin Donuts,Mall Plaza Copiapo,Copiapó,Copiapó,javier peñaloza
148031,Johnny Rockets - Copiapo,Johnny Rockets,Mall Plaza Copiapo,Copiapó,Copiapó,nicole bustamante
161876,KFC Copiapó,KFC,Mall Plaza Copiapo,Copiapó,Copiapó,josefina sarquis
197839,Montalbano Cocina Italiana - Copiapó,Montalbano,Mall Plaza Copiapo,Copiapó,Copiapó,franco lagos tier
334866,Doggis Heladería Mall Plaza Copiapo,Doggis Heladeria,Mall Plaza Copiapo,Copiapó,Copiapó,nicole bustamante
373746,Nippon Sushi - Mall Copiapo,,Mall Plaza Copiapo,Copiapó,Copiapó,franco lagos lt
387648,Wendy's Copiapó,Wendy's,Mall Plaza Copiapo,Copiapó,Copiapó,josefina sarquis
468337,Happy Days Waffles - Copiapó,,Mall Plaza Copiapo,Copiapó,Copiapó,franco lagos tier
469155,Happy Days Waffles Copiapó - Courier,,Mall Plaza Copiapo,Copiapó,Copiapó,null
473726,Happy Gelato - Copiapó,,Mall Plaza Copiapo,Copiapó,Copiapó,franco lagos tier
473727,Happy Milkshake - Copiapó,,Mall Plaza Copiapo,Copiapó,Copiapó,franco lagos tier
229434,Mcdonald's Antofagasta 5,McDonald's,Mall Paseo La Portada,Antofagasta,Antofagasta,josefina sarquis
261009,Pizza Hut Paseo Portada Antofagasta,Pizza Hut,Mall Paseo La Portada,Antofagasta,Antofagasta,javier peñaloza
270583,Stuck Chocolates - Mall Paseo La Portada,,Mall Paseo La Portada,Antofagasta,Antofagasta,maria cecilia maturana
270807,Doggis Mall Paseo La Portada,Doggis,Mall Paseo La Portada,Antofagasta,Antofagasta,nicole bustamante
270809,Juan Maestro Mall Paseo La Portada,Juan Maestro,Mall Paseo La Portada,Antofagasta,Antofagasta,nicole bustamante
293201,Dunkin’ La Portada Antofagasta,Dunkin Donuts,Mall Paseo La Portada,Antofagasta,Antofagasta,javier peñaloza
299049,KFC Mall La Portada,KFC,Mall Paseo La Portada,Antofagasta,Antofagasta,josefina sarquis
307700,Dunkin’ La Portada Antofagasta - Café,Dunkin Donuts,Mall Paseo La Portada,Antofagasta,Antofagasta,javier peñaloza
309300,Minami Sushi - Mall La Portada,,Mall Paseo La Portada,Antofagasta,Antofagasta,franco lagos tier
339655,Libreria Big Pen-courier,,Mall Paseo La Portada,Antofagasta,Antofagasta,null
364545,Starbucks Mall Paseo La Portada,Starbucks,Mall Paseo La Portada,Antofagasta,Antofagasta,javier peñaloza
412161,Happy Days Waffles - Antofagasta,Happy Days Waffles,Mall Paseo La Portada,Antofagasta,Antofagasta,franco lagos tier
422640,Kenko Teteria Mall Paseo La Portada,,Mall Paseo La Portada,Antofagasta,Antofagasta,franco lagos lt
427756,Happy Gelato- Antofagasta,Happy Gelato,Mall Paseo La Portada,Antofagasta,Antofagasta,franco lagos tier
427989,Happy Milkshake - Antofagasta,Happy Milkshake,Mall Paseo La Portada,Antofagasta,Antofagasta,franco lagos tier
477618,Pizza Hut Paseo La Portada - Courier,Pizza Hut,Mall Paseo La Portada,Antofagasta,Antofagasta,null
478906,Rockin Sushi -burgers- Bar,,Mall Paseo La Portada,Antofagasta,Antofagasta,franco lagos lt
483364,Club Terraza Norte,,Mall Paseo La Portada,Antofagasta,Antofagasta,null
492876,Don Taco La Portada,,Mall Paseo La Portada,Antofagasta,Antofagasta,
435178,Pizza Hut Antofagasta - Courier,Pizza Hut,Mall Paseo La Portada,Antofagasta,Antofagasta,null
430234,Happy Days Waffles Antofagasta - Courier,,Mall Paseo La Portada,Antofagasta,Antofagasta,null
62981,Tarragona Líder Antofagasta,Tarragona,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,nicole bustamante
308071,KFC Espacio Urbano Antofagasta,KFC,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,josefina sarquis
315994,Buffalo Waffles Espacio Urbano Antofagasta,Buffalo Waffles,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,nicole bustamante
360836,Platón Antofagasta,,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,franco lagos tier
368212,Doggis Espacio Urbano Antofagasta,Doggis,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,nicole bustamante
399333,Wendy's Antofagasta 2,Wendy's,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,josefina sarquis
424039,Juan Maestro Espacio Urbano Antofagasta,Juan Maestro,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,nicole bustamante
430209,Pizza Hut Espacio Urbano Antofagasta,Pizza Hut,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,javier peñaloza
367036,Dunkin Espacio Urbano Antofagasta,Dunkin Donuts,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,javier peñaloza
392132,Churromania Antofagasta,,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,franco lagos tier
477613,Pizza Hut Espacio Urbano Antofagasta - Courier,Pizza Hut,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,null
424043,Tommy Beans Espacio Urbano Antofagasta,Tommy Beans,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,nicole bustamante
433556,Burger King® - Espacio Urbano Antofagasta,Burger King,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,javier peñaloza
428258,Starbucks Espacio Urbano Antofagasta,Starbucks,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,javier peñaloza
476649,Tarragona Líder Antofagasta - Courier,Tarragona,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,null
486783,Submarino - Zenteno,,Espacio Urbano Antofagasta,Antofagasta,Antofagasta,null
250802,Koh Resto Bar - Courier Mercat,,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
131647,Varsovienne - Mall Plaza Antofagasta,Varsovienne,Mall Plaza Antofagasta,Antofagasta,Antofagasta,maria cecilia maturana
194648,La Fete Balmaceda - Courier,La Fete,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
204551,Lounge - Mall Plaza Antofagasta,Lounge,Mall Plaza Antofagasta,Antofagasta,Antofagasta,maria cecilia maturana
337790,Dunkin Mall Plaza Antofagasta,Dunkin Donuts,Mall Plaza Antofagasta,Antofagasta,Antofagasta,javier peñaloza
361545,Dunkin Mall Plaza Antofagasta- Coffee,Dunkin Donuts,Mall Plaza Antofagasta,Antofagasta,Antofagasta,javier peñaloza
413137,Starbucks Mall Plaza Antofagasta,Starbucks,Mall Plaza Antofagasta,Antofagasta,Antofagasta,javier peñaloza
483990,La Sanguchera Del Barrio - Antofagasta,La Sanguchera del Barrio,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
62957,Tarragona Mall Plaza Antofagasta,Tarragona,Mall Plaza Antofagasta,Antofagasta,Antofagasta,nicole bustamante
66494,Buffet Express Antofagasta,Buffet Express,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
68595,Wendy's Antofagasta,Wendy's,Mall Plaza Antofagasta,Antofagasta,Antofagasta,josefina sarquis
99504,Bariloche - Antofagasta,Bariloche,Mall Plaza Antofagasta,Antofagasta,Antofagasta,franco lagos tier
101262,Dominó - Antofagasta,Dominó,Mall Plaza Antofagasta,Antofagasta,Antofagasta,nicole bustamante
112943,Palettas - Plaza Antofagasta,Palettas,Mall Plaza Antofagasta,Antofagasta,Antofagasta,franco lagos tier
138517,KFC Antofagasta,KFC,Mall Plaza Antofagasta,Antofagasta,Antofagasta,josefina sarquis
139297,Mamut Antofagasta,Mamut,Mall Plaza Antofagasta,Antofagasta,Antofagasta,nicole bustamante
139439,Tommy Beans Mall Plaza Antofagasta,Tommy Beans,Mall Plaza Antofagasta,Antofagasta,Antofagasta,nicole bustamante
139608,Juan Maestro Mall Plaza Antofagasta,Juan Maestro,Mall Plaza Antofagasta,Antofagasta,Antofagasta,nicole bustamante
238205,Lovdo Mall Plaza Antofagasta,Lovdo,Mall Plaza Antofagasta,Antofagasta,Antofagasta,nicole bustamante
316005,Moulie Chocolaterie- Mall Plaza Antofagasta,MOULIE,Mall Plaza Antofagasta,Antofagasta,Antofagasta,maria cecilia maturana
379934,Pedro Juan Y Diego Mall Plaza Antofagasta,"Pedro, Juan y Diego",Mall Plaza Antofagasta,Antofagasta,Antofagasta,josefina sarquis
423167,Burger King® - Mall Plaza Antofagasta,Burger King,Mall Plaza Antofagasta,Antofagasta,Antofagasta,javier peñaloza
462408,Barrio Chicken Mall Plaza Antofagasta,Barrio Chicken,Mall Plaza Antofagasta,Antofagasta,Antofagasta,nicole bustamante
475995,Tarragona Mall Plaza Antofagasta - Courier,Tarragona,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
482662,Papa John's Antofagasta Centro - Courier,Papa John's,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
483938,El Japonés - Antofagasta,,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
483993,Tanta - Antofagasta,Tanta,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
484068,Muu Steak - Antofagasta,,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
144830,Papa John's Pizza - Antofagasta Centro,Papa John's,Mall Plaza Antofagasta,Antofagasta,Antofagasta,javier peñaloza
300437,Entel - Enviame Courier,,Mall Plaza Antofagasta,Antofagasta,Antofagasta,null
131304,C'est Si Bon - Antofagasta,C'Est Si Bon,Mall Parque Angamos,Antofagasta,Antofagasta,franco lagos tier
194647,La Fete Angamos - Courier,La Fete,Mall Parque Angamos,Antofagasta,Antofagasta,null
364544,Starbucks Antofagasta Angamos,Starbucks,Mall Parque Angamos,Antofagasta,Antofagasta,javier peñaloza
370425,Cream Roll.,,Mall Parque Angamos,Antofagasta,Antofagasta,franco lagos lt
413705,Niu Sushi - Angamos,NIU,Mall Parque Angamos,Antofagasta,Antofagasta,javier peñaloza
149316,Domino's Pizza - Parque Angamos,Domino's Pizza,Mall Parque Angamos,Antofagasta,Antofagasta,null
456273,Starbucks Coffee Mall Sport,Starbucks,MallSport,Santiago,Las Condes,javier peñaloza
339269,Mit Burger Mall Sport - Courier,,MallSport,Santiago,Las Condes,null
442514,Drafthouse,,MallSport,Santiago,Las Condes,franco lagos lt
446519,Krispy Kreme - Mall Sport,Krispy Kreme,MallSport,Santiago,Las Condes,javier peñaloza
455850,Suples - Mall Sport,Suples,MallSport,Santiago,Las Condes,maria cecilia maturana
11500,Domino's Pizza - Los Dominicos,Domino's Pizza,Mall Paseo Los Dominicos,Santiago,Las Condes,null
101995,Lo Saldes San Carlos Apoquindo,Lo Saldes,Mall Paseo Los Dominicos,Santiago,Las Condes,franco lagos tier
143599,Librería Nacional - San Carlos De Apoquindo,Librería Nacional,Mall Paseo Los Dominicos,Santiago,Las Condes,maria cecilia maturana
193034,Farmacias Ahumada 358 - Las Condes,Farmacias Ahumada 476,Mall Paseo Los Dominicos,Santiago,Las Condes,maria cecilia maturana
65673,Ruby Tuesday Los Dominicos,Ruby Tuesday,Mall Paseo Los Dominicos,Santiago,Las Condes,franco lagos tier
168651,Inversiones La Puntilla - Courier,,Mall Paseo Los Dominicos,Santiago,Las Condes,null
474902,Margó - San Carlos,Margó,Mall Paseo Los Dominicos,Santiago,Las Condes,josefina sarquis
49631,Holy Bread - La Dehesa,Holy Bread,Mall Portal La Dehesa,Santiago,Lo Barnechea,franco lagos tier
54738,Dunkin' Portal La Dehesa,Dunkin Donuts,Mall Portal La Dehesa,Santiago,Lo Barnechea,javier peñaloza
116139,Dunkin' Portal La Dehesa - Café,Dunkin Donuts,Mall Portal La Dehesa,Santiago,Lo Barnechea,javier peñaloza
442357,L'occitane - Portal La Dehesa - Beauty,L'Occitane,Mall Portal La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
488269,Nespresso - La Dehesa,,Mall Portal La Dehesa,Santiago,Lo Barnechea,
60916,Mokka Portal La Dehesa,Mokka Chile,Mall Portal La Dehesa,Santiago,Lo Barnechea,franco lagos tier
172745,Boost - Lo Barnechea,Boost,Mall Portal La Dehesa,Santiago,Lo Barnechea,null
175020,Lounge - Portal La Dehesa,Lounge,Mall Portal La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
472541,Varsovienne- Mall La Dehesa,Varsovienne,Mall Portal La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
389193,Tp Riesco - Courier,,Mall Paseo Los Dominicos,Santiago,Las Condes,null
240755,Juicy Lucy Mall Portal La Dehesa,Juicy Lucy,Mall Portal La Dehesa,Santiago,Lo Barnechea,franco lagos tier
441967,Starbucks Portal La Dehesa,Starbucks,Mall Portal La Dehesa,Santiago,Lo Barnechea,javier peñaloza
473802,Dulce Luna - La Dehesa,Dulce Luna,Mall Portal La Dehesa,Santiago,Lo Barnechea,null
477874,Barra Chalaca - Portal La Dehesa,Barra Chalaca,Mall Portal La Dehesa,Santiago,Lo Barnechea,null
101511,Petrobras - Portal La Dehesa,Petrobras,Mall Portal La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
120299,Fork - La Dehesa,Fork,Mall Portal La Dehesa,Santiago,Lo Barnechea,null
141827,Kao Asian Food,Kao Thai,Mall Portal La Dehesa,Santiago,Lo Barnechea,javier peñaloza
255910,Petrobras - Botillería Portal La Dehesa,Petrobras,Mall Portal La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
344282,De Pura Madre - La Dehesa,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,franco lagos tier
372814,By Sal Courier,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,null
386375,Emporio Pura Madre - Courier,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,null
63717,Völka Chokolade - La Dehesa,Völka Chokolade,Mall Shopping La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
63801,Burger King® - La Dehesa,Burger King,Mall Shopping La Dehesa,Santiago,Lo Barnechea,javier peñaloza
168858,Lounge - La Dehesa,Lounge,Mall Shopping La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
170345,Starbucks Coffee Shopping La Dehesa,Starbucks,Mall Shopping La Dehesa,Santiago,Lo Barnechea,javier peñaloza
233061,Emporio La Rosa - Shopping La Dehesa,Emporio la Rosa,Mall Shopping La Dehesa,Santiago,Lo Barnechea,franco lagos tier
244301,Tren Uncle Fletch - Courier,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,null
355026,Moreno Es Weno Courier,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,null
419872,Mobile Chile,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,null
99987,Erbi Bar - El Rodeo,Erbi Bar,Mall Shopping La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
134566,Erbi Market - El Rodeo,Erbi Market,Mall Shopping La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
189645,Farmacias Ahumada 243 - Lo Barnechea,Farmacias Ahumada 476,Mall Shopping La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
282486,Whole Planet-courier,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,null
315832,Tabaquerías Wolff - La Dehesa,Tabaquerias Wolff,Mall Shopping La Dehesa,Santiago,Lo Barnechea,null
410041,Superzoo La Dehesa,SuperZoo Chile,Mall Shopping La Dehesa,Santiago,Lo Barnechea,maria cecilia maturana
445503,Harina Gourmet - La Dehesa,,Mall Shopping La Dehesa,Santiago,Lo Barnechea,franco lagos tier
144866,Tip Y Tap - Los Trapenses,Tip y Tap,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,nicole bustamante
396111,La Perla Del Pacífico - Los Trapenses,La Perla,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,franco lagos tier
396393,Cocina De Kaleta - Los Trapenses,Cocina de Kaleta,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,franco lagos tier
396455,Holy Chicken - Los Trapenses,Holy Chicken,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,franco lagos tier
54737,Dunkin' Vivo Trapenses,Dunkin Donuts,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,javier peñaloza
116331,Dunkin' Vivo Trapenses - Café,Dunkin Donuts,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,javier peñaloza
170448,Starbucks Coffee Los Trapenses,Starbucks,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,javier peñaloza
174447,Lounge - Vivo Los Trapenses,Lounge,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,maria cecilia maturana
240784,Santa Brasa - Mall Vivo Trapenses,Santa Brasa,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,franco lagos tier
383807,Puerto Los Trapenses,Puerto del Alto,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,franco lagos tier
388796,Puerto Trapenses - Courier,,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,null
395619,Baza - Los Trapenses,Baza,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,franco lagos tier
396655,Puerto Del Alto (los Trapenses),Puerto del Alto,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,franco lagos tier
426376,Cassis Los Trapenses,,Mall Vivo Los Trapenses,Santiago,Lo Barnechea,null
61947,Doc Popcorn Mall Plaza Los Dominicos,Doc Popcorn,Mall Plaza Los Dominicos,Santiago,Las Condes,franco lagos tier
66667,Il Forno - Los Dominicos,Il Forno,Mall Plaza Los Dominicos,Santiago,Las Condes,franco lagos tier
174168,Starbucks Coffee Mall Los Dominicos,Starbucks,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
240689,Santa Brasa - Mall Plaza Dominicos,Santa Brasa,Mall Plaza Los Dominicos,Santiago,Las Condes,franco lagos tier
390048,Johnny Rockets - Los Domínicos,Johnny Rockets,Mall Plaza Los Dominicos,Santiago,Las Condes,nicole bustamante
483675,Barra Chalaca - Los Domínicos,Barra Chalaca,Mall Plaza Los Dominicos,Santiago,Las Condes,null
483677,El Japonés - Mall Los Domínicos,El Japonés,Mall Plaza Los Dominicos,Santiago,Las Condes,null
65319,Chili's - Mall Plaza Los Dominicos,Chili's,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
115362,Dunkin' Plaza Los Dominicos,Dunkin Donuts,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
125352,Xurros Café - Dominicos,Xurros Cafe,Mall Plaza Los Dominicos,Santiago,Las Condes,franco lagos lt
131402,Varsovienne - Mall Plaza Los Domínicos,Varsovienne,Mall Plaza Los Dominicos,Santiago,Las Condes,maria cecilia maturana
133715,Dunkin' Plaza Los Dominicos - Café,Dunkin Donuts,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
142100,San Camilo Los Dominicos,San Camilo,Mall Plaza Los Dominicos,Santiago,Las Condes,null
172396,Santa Ana Spa - Courier,,Mall Plaza Los Dominicos,Santiago,Las Condes,null
182232,Yogen Früz - Los Dominicos,Yogen Fruz,Mall Plaza Los Dominicos,Santiago,Las Condes,null
195450,Boost - Mall Los Dominicos,Boost,Mall Plaza Los Dominicos,Santiago,Las Condes,null
427952,Petco - Los Dominicos,PetCo,Mall Plaza Los Dominicos,Santiago,Las Condes,maria cecilia maturana
463840,Vettel Chocolates - Mall Plaza Los Dominicos,Chocolatería Vettel,Mall Plaza Los Dominicos,Santiago,Las Condes,maria cecilia maturana
476889,The Body Shop - Plaza Los Dominicos - Beauty,The Body Shop Chile,Mall Plaza Los Dominicos,Santiago,Las Condes,maria cecilia maturana
491094,Carl's Jr. Mall Plaza Los Dominicos - Courier,Carl's Jr.,Mall Plaza Los Dominicos,Santiago,Las Condes,
62057,Dunkin' Portal La Reina,Dunkin Donuts,Mall Portal La Reina,Santiago,Las Condes,javier peñaloza
116448,Dunkin' Portal La Reina - Café,Dunkin Donuts,Mall Portal La Reina,Santiago,Las Condes,javier peñaloza
67145,Carl's Jr. Mall Plaza Los Dominicos,Carl's Jr.,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
483986,La Sanguchera Del Barrio - Los Dominicos,La Sanguchera del Barrio,Mall Plaza Los Dominicos,Santiago,Las Condes,null
51436,Tommy Beans Los Dominicos,Tommy Beans,Mall Plaza Los Dominicos,Santiago,Las Condes,nicole bustamante
52086,Subway Mall Plaza Los Dominicos,Subway,Mall Plaza Los Dominicos,Santiago,Las Condes,nicole bustamante
53138,Dominó - Los Dominicos,Dominó,Mall Plaza Los Dominicos,Santiago,Las Condes,nicole bustamante
65695,Taco Bell Los Dominicos,Taco Bell,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
66206,Burger King® - Los Dominicos,Burger King,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
68649,Wendy's Mall Plaza Los Domínicos,Wendy's,Mall Plaza Los Dominicos,Santiago,Las Condes,josefina sarquis
116011,Pizza Hut - Mall Plaza Los Dominicos,Pizza Hut Fastcom,Mall Plaza Los Dominicos,Santiago,Las Condes,javier peñaloza
129099,KFC Los Domínicos,KFC,Mall Plaza Los Dominicos,Santiago,Las Condes,josefina sarquis
165419,Bufalo Beef Las Condes,Bufalo Beef,Mall Plaza Los Dominicos,Santiago,Las Condes,franco lagos tier
168861,Lounge - Los Dominicos,Lounge,Mall Plaza Los Dominicos,Santiago,Las Condes,maria cecilia maturana
220659,Juan Maestro Mall Plaza Los Dominicos 14,Juan Maestro,Mall Plaza Los Dominicos,Santiago,Las Condes,nicole bustamante
